word	pred_gender_00	pred_gender_01	pred_gender_02	pred_gender_03	pred_gender_04	pred_gender_05	pred_gender_06	pred_gender_07	pred_gender_08	pred_gender_09	pred_gender_10	pred_gender_11	pred_gender_12	proj_gender_00	proj_gender_01	proj_gender_02	proj_gender_03	proj_gender_04	proj_gender_05	proj_gender_06	proj_gender_07	proj_gender_08	proj_gender_09	proj_gender_10	proj_gender_11	proj_gender_12
algologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14903791739485092	-0.17654675780473453	-0.22614205077069544	-0.09298299562911069	-0.18383639875989966	-0.23692551119080507	-0.32897230354307344	-0.26386724660578037	-0.385669116876932	-0.7999898658513201	-0.6779079832589199	-0.9698785710784606	-1.113038590535972
aligner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2567442176382964	-0.30945082914399946	-0.478713034787546	-0.5366343738734817	-0.8261330525345576	-0.8730639919608171	-1.1140173921787382	-1.6564475378964378	-1.721890730458249	-1.8874642681613096	-2.2744244276914003	-2.406981308749341	-2.640111054323134
allergist	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.17786843566989183	-0.2644424303589961	-0.2816247065602822	-0.2755329527274031	-0.2657330393037812	-0.2468377112231083	-0.341763889029105	-0.1829546533787153	-0.14435321704260412	-0.171562964569212	-0.3438515535330606	-0.6592802872801508	0.17107237460979463
aluminizer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.07560198432370267	-0.054290098513851616	-0.14391148930755998	-0.06935093260513486	-0.25065613574022816	-0.3245099699948817	-0.16260302725140002	-0.19128958137834357	-0.3681004833411825	-0.2821156429037275	-0.49913543749448575	-0.5103948093995024	-0.5335523515054087
amalgamator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11879699909393003	-0.32917176834568806	-0.23063129809995359	-0.27300566947630284	-0.33172927849736533	-0.3326462587670763	-0.24860736723878574	-0.07532806275897289	-0.15791518554171663	-0.08708087893982969	-0.2794914086978214	-0.4346302968745146	-1.2937771263493347
anaesthesiologist	1	1	1	2	2	1	1	1	2	2	2	1	1	-0.1268802673760676	-0.11221959476759474	-0.08658970791076442	0.011074022235798127	0.01181388175601683	-0.09294309522047685	-0.14210093941499816	-0.16038529199120133	0.030177473980990632	0.025783313154878557	0.23400371429392286	-0.10227737412026924	-0.20911149061412024
analyst	2	1	1	1	1	1	1	2	2	2	2	2	2	0.06218828927011009	-0.028538323332350145	-0.1634471179289065	-0.0379625108634203	-0.04877284948927442	-0.008572827199533561	-0.09062837925465742	0.3929508677533957	0.3072382891290508	0.27145319269068113	0.08917164155490837	0.3511806890639849	0.28303733515398344
anchorer	2	2	2	1	1	1	1	1	1	1	1	1	1	0.012947957237209456	0.06744504217135794	0.07214036427668033	-0.10443721647047852	-0.4490327125738659	-0.41015949194332674	-0.5177849829076646	-0.569952133221324	-0.7396975857961594	-0.6972040312247301	-1.0154915345708828	-0.8465479488536867	-0.8439639755361144
anchorman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.25632636869852143	-0.1923772750541563	-0.22268630005072437	-0.3666546845051297	-0.6423506922981511	-0.5252247902483396	-0.45639902058998316	-0.41477687030655913	-0.5111095592956264	-0.4809403991464154	-0.8742130982254241	-0.663558305483994	-0.233862415795222
anesthesiologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21772709249916544	-0.18021818421062416	-0.2402494298630781	-0.15070494299977336	-0.152522778195978	-0.25916137049307725	-0.34006799016010836	-0.318288204357161	-0.4208488284205955	-0.35132169129677676	-0.25856027229017187	-0.6615279150462172	-0.7464016979822137
anesthetist	1	1	1	1	1	1	1	2	1	2	2	1	1	-0.14730343104474763	-0.10477095792835112	-0.13669198176980446	-0.15171370719339983	-0.07531889878255946	-0.06928302804287548	-0.135590761600968	0.010391204611693364	-0.01383339371166492	0.09471923717978176	0.1175923965463014	-0.16719714198793026	-0.34388455770976706
angiographer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22028861416764695	-0.23549448565449413	-0.31601932897535145	-0.2503291766981721	-0.2504666032869455	-0.28126771220556673	-0.41032876042960487	-0.4932374319663295	-0.8939757748239883	-0.6359738123747376	-0.687486032726873	-0.902948115223025	-0.5457735947626603
anglesmith	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.19921074733126598	-0.2183083342964767	-0.26991926189270116	-0.36156954587068546	-0.33733024398378175	-0.3366041075855398	-0.8609303371088806	-0.8308225423053637	-1.3642271164637094	-1.5222175447796769	-1.8937131815092454	-2.0004568422766607	-2.0803940132450482
animator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.0915230493829912	-0.2518731747862431	-0.4942022888558223	-0.5730086106127241	-0.6009600616953219	-0.7367568492395731	-0.8148447278758683	-0.7147147241062879	-0.815884671136781	-0.5643488235259086	-0.6108495051973143	-0.5161662476645172	-0.649616513874411
annealer	1	1	1	1	1	2	2	2	2	2	2	1	1	-0.1793676564297338	-0.058127749529147815	-0.054550605396251006	-0.13920814803466813	-0.027719959122665172	0.08178927536301492	0.09186851695567753	0.3253870601976787	0.676160135112065	0.8101931195533246	0.16276676583397953	-0.5867262597188183	-0.7147739354179452
announcer	1	2	1	1	1	2	2	2	2	2	2	2	1	-0.08113446733406536	0.06290254560054338	-0.2254208080435581	-0.14863574006918007	-0.1477454448711062	0.1831395223041433	0.16343179408894587	0.4538762075862338	0.2851898891778636	0.49013341845001124	0.266077260381259	0.21792983347844563	-0.022315435301222153
anodiser	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14225763848281522	-0.1251550828211857	-0.22524845506230295	-0.16190038317026356	-0.0807426686822659	-0.0941456003595988	-0.2824324767269511	-0.12895538527952607	-0.5496069424221476	-0.9189046336754858	-1.283474034310724	-1.268149233388289	-0.9970664247878085
anodizer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29560609406403543	-0.17694860534784382	-0.21909121202755164	-0.19739867016081983	-0.16651758015586887	-0.2369415476647564	-0.3729142808849129	-0.2756342761310365	-0.46215632993039807	-0.6977716410258297	-0.9415075406295607	-0.914526024916123	-0.6472267520277752
answerer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17728502499403725	-0.21041690046972902	-0.16234327270081966	-0.1940037573406123	-0.1752347296718209	-0.12592672633962804	-0.3071846822466189	-0.3159345543175933	-0.5294950212295768	-0.5261043030802595	-1.0928976377450728	-1.3089202585185369	-1.1755644092117425
anthropologist	2	2	2	2	2	2	2	2	2	2	2	2	2	0.3123192920784169	0.4799025958533397	0.5060982682395804	0.4738177985486481	0.6091331982945127	0.4694336510680053	0.334912617323734	0.3223279929303932	0.11586577686894628	0.21261061249265967	0.10666656183872669	0.20298658089817567	0.300052496721396
anthropometrist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.20392338741662663	-0.2664481902771272	-0.23403897531125972	-0.2880533932850388	-0.2881797880866232	-0.3606734451984537	-0.3722709432777236	-0.314463992523413	-0.31826364158675907	-0.4630445816592782	-0.7231991859665347	-0.5540469966481768	-0.4364416246311946
antiquer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3767776160597569	-0.3381748485060353	-0.3824763801959692	-0.3620761153491571	-0.37703913452885435	-0.37917813428919983	-0.3309255973753845	-0.08576022322898377	-0.3131447129606964	-0.29864335035069195	-1.0258204817914716	-1.5260807126497817	-1.2711289100890535
anvilsmith	1	2	2	1	1	1	1	1	1	1	1	1	1	-0.07041616237671489	0.025935148884808773	0.04765711181743815	-0.0019690540297089554	-0.02387997515559457	-0.13001179236148083	-0.31141962333685674	-0.36890250191078244	-0.862447337122646	-1.235194629075369	-1.324091830263343	-1.4495649235274406	-0.9489449117959703
apiarist	1	1	1	1	1	1	1	1	1	2	1	1	1	-0.1308443605452973	-0.16082100084693765	-0.10864750278943622	-0.18729948633114407	-0.15214729890091122	-0.13428577512643874	-0.29929886248783877	-0.22532180815320785	-0.06186812905778377	0.10406188963973573	-0.16088794144302598	-0.5556123031200322	-0.30067048583680633
apiculturist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.34211991305888495	-0.2959501122857813	-0.21509331378448537	-0.3027158213322525	-0.2756352848921611	-0.23121120198467857	-0.3341533281182019	-0.33973039187912135	-0.606257930558379	-0.7264576961898083	-0.9999394369601542	-1.3754228020688144	-0.8202008062499595
apn	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3350363143527734	-0.27733974762353325	-0.24965380993977138	-0.21934897299772038	-0.4025764457048092	-0.719826474560594	-0.871397430388948	-0.7177606284901129	-0.6030326736825151	-0.7883713646166215	-1.000982310377402	-0.9924512119060687	-1.0529209908666792
apns	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1302476918311618	-0.12012533373965942	-0.11495105995623725	-0.03021910901631377	-0.11117963256875285	-0.3651146558770163	-0.4560142186515995	-0.2820663627919157	-0.16724209952058464	-0.2884295725801385	-0.5642230817624894	-0.6591916938570314	-0.739181809393352
applier	1	1	1	1	1	1	1	1	1	1	2	1	1	0.004068801184678172	-0.03389593670089254	-0.07239821350436962	-0.11910252369054038	-0.34435889930410574	-0.10019261723540605	-0.4243842426670219	-0.011049207074324802	-0.18552844907012017	-0.0609806571817173	-0.0038686371047682577	-0.5096209477578969	-0.7357165519106097
appliquer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29461439624947483	-0.25202806588364496	-0.35170854019394965	-0.47627718088782367	-0.534469150419659	-0.5140700748411676	-0.5384083640025468	-0.2658885531433972	-0.11006429996580536	-0.18395674338914325	-0.48500250884765345	-1.0153023497907343	-1.0686774406499087
appraiser	2	1	1	1	1	1	1	1	1	1	1	1	1	0.06746840972093189	-0.09480105386027617	-0.05273220400197348	-0.21019097124805583	-0.375420263292926	-0.3771878914662696	-0.4125538301687759	-0.30556695697128666	-0.06067709518791308	-0.24994575114030915	-0.3977253749236178	-0.5248268299377454	-0.042687027743496475
apprentice	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.11512504665030707	-0.3425219642283654	-0.41304492475811017	-0.4628617133717399	-0.48753844618887215	-0.48954361680047015	-0.7070774306025358	-0.7574399492353117	-1.000371818880934	-0.9781353298460047	-0.8035520180962439	-0.6178608438198816	-0.4846368690205495
approver	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.12804726291046067	-0.11491235415604203	-0.09352394908492714	-0.10763082792695415	-0.23848073014497795	-0.47798367257017327	-0.6367705081557449	-0.7816875046091845	-0.7795389697319721	-0.7606495660521462	-0.6139447166743912	-0.776073055575743	-0.7518927375055574
aprn	1	1	1	1	1	1	1	2	2	2	1	1	1	-0.17803498432588882	-0.22875958166727317	-0.21883483775926849	-0.09699368418422862	-0.2431183545268084	-0.26473506353236853	-0.2183181531037307	0.08731161333083297	0.32431000336102705	0.27126851632654025	-0.12914873207940436	-0.10638749344610049	-0.28536910580168984
aquaculturist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2536049075644528	-0.28431465588476934	-0.1963455568170263	-0.27912622768529366	-0.23760623755494414	-0.09555502686626235	-0.21343459825184175	-0.11595226574351747	-0.3578995435727467	-0.5693783213340563	-0.6154111432372378	-1.0072811367213597	-0.5885165454510113
aquarist	2	1	1	1	1	2	1	1	1	1	1	1	1	0.029559035528582522	-0.09677264745956253	-0.07867801391162879	-0.08689720543555787	-0.12781436135666305	0.03774634833183016	-0.0702278810537793	-0.0905992033751219	-0.32576223472997096	-0.4094853922498083	-0.6206476096395195	-0.5784827689988122	-0.2583072230851382
arbitrator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17310391675470796	-0.33939844258794466	-0.29904107405301467	-0.24331157525445873	-0.4517054026389326	-0.4668481537423826	-0.44822420808352537	-0.5040389652324951	-0.647401156632081	-0.8760458126983546	-0.9952424770512508	-0.7732901454587414	-0.3379878714783879
arborer	2	1	1	1	1	1	1	1	1	1	1	1	1	0.0304722450460079	-0.0386275123850052	-0.13719647955909137	-0.30366527319785186	-0.2694676384996457	-0.6291884245034178	-0.6976418785738564	-0.9124723369254693	-0.7467453585589359	-0.7164301480525502	-1.201090649181693	-1.520429739243196	-1.0454331062032742
arboriculturist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.07684064564736676	-0.21013447496149368	-0.2266808742346329	-0.22605527172252715	-0.27240596965525515	-0.2806855997421193	-0.3135738591985124	-0.23552078329450565	-0.14288401937073886	-0.38251134214570753	-0.3279973686260415	-0.4758289774493591	-0.30115128340823033
arborist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.052553800293374454	-0.24868415573570724	-0.48854300668687045	-0.6250354807716003	-0.5673867359946686	-0.8084821830887152	-1.2837807225798001	-1.366377558431406	-1.3839571555485448	-1.4589148111888337	-1.650010707281544	-1.8111701596358882	-1.6034311521894364
archaeologist	1	1	1	1	2	2	2	2	2	2	2	2	2	-0.023551138066842392	-0.006562239038602133	-0.100456219361039	-0.15126497461833072	0.030283782627214983	0.1627105160278674	0.13258398928606485	0.10621327994901203	0.024154253817354143	0.19759286781167	0.16794252928402648	0.35157275984853353	0.7606883133503658
archeologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.12440401775536476	-0.21616206249610964	-0.303363932901269	-0.4042857262792122	-0.5296239618163587	-0.6776477149249294	-0.8030595184218905	-0.7346440673645065	-0.7619486820843249	-0.7169232167215107	-0.7697951511137466	-1.0545673124524655	-0.8718823780896431
architect	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.4294020190995185	-0.25594586655668533	-0.44980881828710395	-0.42161312449150246	-0.4815112647407137	-0.5207026787096058	-0.5488728606494322	-0.31507294862804625	-0.6718523499804281	-0.57799968083149	-0.9575399994441005	-0.9223785399551605	-0.9193741900511145
archivist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.016919630320123544	-0.13617436020914958	-0.17811057883735923	-0.17327229294725913	-0.2669388477167543	-0.4415193445148731	-0.5210937125671626	-0.4914192343151204	-0.6553581868473379	-0.7172255230415646	-0.6043904061136323	-0.8173254735935643	-0.7177652575897088
arnp	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14096396692973862	-0.23485801869136272	-0.3621021516615581	-0.3929771814614268	-0.7829505936630428	-0.9189452593983816	-1.1591372573620968	-0.9383723195843017	-0.9199866997053471	-0.9760245913797518	-1.0382469132169108	-1.652178897655078	-1.949324346135335
aromatherapist	1	1	1	1	1	1	1	1	2	2	1	1	2	-0.08758995216595936	-0.25788246704115136	-0.2552031562485605	-0.24773999476976843	-0.3230123029347298	-0.26749419749357545	-0.45083595644307217	-0.08179975625212331	0.07772227066772427	0.13996648966268563	-0.05846563472260091	-0.15989803008335024	0.5995399031431439
assayer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17541263195281478	-0.19582150473521154	-0.06201511888493267	-0.1296592250702052	-0.3658085902998049	-0.3613597518805517	-0.7087694038543809	-0.9608716865302952	-0.8505886168364583	-1.282592976562177	-1.2305465931118111	-1.372752743048323	-0.8215158057686638
assembler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.08554652685021401	-0.10108891158442287	-0.04908500471188007	-0.013842325934728198	-0.11601689407576293	-0.3725798909738236	-0.6474296429891024	-0.6861380986203064	-0.7106171863381581	-0.4957711692183291	-0.6077459920860441	-0.4684132187002782	-0.33211461834075373
assessor	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.24776964061019469	-0.49216867832411326	-0.4507974648912103	-0.4114400145223378	-0.34564063493232633	-0.3701421301855027	-0.4277935252662548	-0.7645663789810163	-0.7736080847513931	-0.8051475290213658	-0.8223107766679117	-1.0762758066120504	-0.6220973940141156
assigner	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.03748541481110115	-0.08690909530575727	-0.060672988447713044	-0.08676907117749169	-0.07984717250776664	-0.23362253420117005	-0.4609345966615235	-0.49802754120468196	-0.5479677325814456	-0.9668918431129527	-1.0660078107957776	-0.9861845948341584	-0.7695536716037594
assistant	2	2	2	2	1	2	2	2	1	1	1	1	1	0.03477480406818801	0.183302232450881	0.16795610863191157	0.0763994804392979	-0.018664515829348485	0.03025726349202812	0.017767080369921452	0.08133008995694557	-0.42565996126769484	-0.4501124659678504	-0.5334074421340239	-0.42762644851153153	-0.5790362703653689
associate	1	1	1	1	1	1	1	2	1	1	1	1	1	-0.02277420863607697	-0.05782497495028788	-0.007306299935598226	-0.10727378872517201	-0.22269920334937798	-0.07536891147073058	-0.08185304303173974	0.07831705204650863	-0.16925614363842734	-0.2811247687143491	-0.49543091825898333	-0.3138872810181782	-0.19321285215375233
assorter	1	1	2	1	1	1	1	1	1	1	1	1	1	-0.050767672844778414	-0.11922679334567682	0.015129181089580404	-0.08159448964878202	-0.2672098133351017	-0.3341768142940662	-0.3334103097068934	-0.45039317286874286	-0.5049501877295756	-0.5715388782893793	-0.7200587466694819	-0.7782772008896315	-0.51817304949344
astrobiologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.18555170747796396	-0.241573968300669	-0.3566475052518742	-0.4079011606025834	-0.3195491261842137	-0.513505562386517	-0.44018347681934045	-0.18042984023772035	-0.3837018322719807	-0.2496081960197013	-0.1855076672827563	-0.13672834904554332	-0.3533010181698269
astrochemist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.27144193836562197	-0.20322322935770346	-0.3502897740754297	-0.21709055614877262	-0.3119577599652539	-0.5825121932188935	-0.6893569330334277	-0.5490178485123793	-0.8908689204383647	-1.0139673843309989	-0.8052478120130868	-0.662410503330444	-1.0089286222868117
attache	1	1	1	1	1	2	2	2	2	2	2	2	2	-0.09603951148821377	-0.13116560163780588	-0.129978559887977	-0.15776746787333856	-0.11482359947230533	0.03309861886862439	0.21235840434113104	0.4615852097532419	0.3675004986575554	0.5100644100131182	0.6041575270890982	0.5546653409950794	0.6864070814104319
attacher	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.22893822829720203	-0.22740359374766372	-0.17766960012192778	-0.11356081660079077	-0.1613181330675566	-0.09044888874966095	-0.21727661363293385	-0.28432418894924055	-0.29671090127914473	-0.4121824963625367	-0.7536132574110794	-1.3636953718023759	-1.056966904233411
attenuator	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.3488452583435281	-0.34929141305975303	-0.3702486916086575	-0.4525224900846973	-0.5592614125796475	-0.7733674273315513	-0.8159812013944336	-0.8175700628028739	-1.1734813019849464	-1.5713815368442463	-1.7566145344991364	-1.6390042479166334	-1.1467390803935227
attorney	1	1	1	1	1	1	1	1	2	2	2	2	2	-0.34291114046063575	-0.2965184119866574	-0.4484524943047648	-0.5628804735737678	-0.6434143916752235	-0.4968341961269354	-0.3159100623969114	-0.15786629062321778	0.10937189138240727	0.23149113096560203	0.11191221301448584	0.14509757206705387	0.06478053893546926
audiologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.03405353224885402	-0.18672147632859787	-0.2130830143244709	-0.13667876489677439	-0.15144128933855083	-0.3534015545395547	-0.4788571833226269	-0.32656372415601503	-0.23347996120107298	-0.4781027915369229	-0.4274399023805798	-0.3863690390104642	-0.28350147992809566
audiometrist	2	1	1	1	1	1	1	1	1	1	1	1	1	0.021422977411602533	-0.09924370081834291	-0.06930176996156776	-0.04330255532747024	-0.16361194418154593	-0.15448426239084012	-0.5063586464571949	-0.4621317303345568	-0.6936646638967154	-0.379663282154317	-0.4004557244512874	-0.11555174407742014	-0.07846024079719044
audioprosthologist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17531240276105217	-0.32062823571105303	-0.421067119015403	-0.43226860713236714	-0.4071990549370446	-0.5156237253064728	-0.6565874520463865	-0.7616008197926198	-0.6046724873614508	-0.8391257442547639	-0.7855683681768206	-0.9670698905852159	-0.5927954125777263
auditor	1	1	1	1	1	1	1	2	1	1	1	2	2	-0.1630104458404526	-0.36091601629338843	-0.44857281519124026	-0.44532022016116407	-0.4313155585840188	-0.2602933502823025	-0.31611272767177306	0.008776188685972963	-0.08520438613213832	-0.020376983484477862	-0.12229316499897125	0.00027600626820634133	0.25998955458422307
auriculotherapist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21084514185247338	-0.3316276770425862	-0.39840409677325667	-0.374991423273182	-0.5211946874809033	-0.4748030232296544	-0.5625378286391133	-0.31024528989253675	-0.34121728570980425	-0.27691055890253324	-0.11104193073771651	-0.4000883836622753	-0.08205311999683856
aurist	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.2451260786364428	-0.2119739501713876	-0.24223954695325844	-0.2332394250154292	-0.35219855430477054	-0.20655365933535638	-0.40178807917262893	-0.34358615676905724	-0.6504664864802743	-0.8355429244502285	-1.3679561660742785	-1.3123753166299363	-1.1737765406575802
author	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21199605285820552	-0.08929991802769568	-0.16904586263064486	-0.3315637852451069	-0.5393417093295495	-0.42801906836477666	-0.6732339230487623	-0.7449733199491294	-0.5687503306209201	-0.7856682108749169	-1.0569939871920255	-1.0236386614124005	-1.210939684500282
authorizer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.36375193159261215	-0.1514755998313473	-0.19454744455537715	-0.14980942268772518	-0.23926297839061852	-0.2541800000959309	-0.37382283787362575	-0.49852463619865284	-0.7506706963642954	-1.1104330183579407	-1.2517415914126564	-1.6074594948360597	-1.3887922144748106
autocad	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14604489598446924	-0.1608667772174383	-0.14478966276781202	-0.10399782534059904	-0.0019814562505100497	-0.23575003176138146	-0.4540996940385458	-0.5754022601526494	-0.7848977127897261	-0.6380316127528909	-0.45704905676496566	-0.6398380142779332	-0.22550450466422273
autocutter	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.14879664972954418	-0.16682887690488502	-0.10632579721177474	-0.23161455903347325	-0.32604479145703513	-0.5453887557207544	-0.651983124673347	-0.6610833456620291	-0.9399935080383133	-0.9626627246549825	-1.1471285192025147	-0.98345951153675	-0.4579016985086938
autoglazier	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.17875506611843694	-0.11507384865260825	-0.10029746959366279	-0.16370566103037315	-0.26836106002014243	-0.3261070720965177	-0.17552612984738575	-0.2548373627213406	-0.34186943292752037	-0.47428224730466056	-1.002700003844496	-0.9138295329045258	-0.8819707267229443
autographer	1	2	2	1	1	1	1	1	1	1	1	1	1	-0.0005860648449015626	0.06607858331239297	0.030125771528139	-0.048868810397651244	-0.07210612204431376	-0.2998534415758796	-0.40600205273503487	-0.1722442785735543	-0.6362664166647165	-0.6554930786671092	-0.4841277367754445	-0.5061221728705432	-0.7430012675984718
autotransfusionist	2	1	2	2	1	1	1	1	1	1	1	1	1	0.05926689779201315	-0.038506775993051134	0.04399070790308926	0.008708623884543132	-0.0865163573692668	-0.1652244621541676	-0.15766869009649448	-0.132063145644384	-0.41874933621973764	-0.6170052309063263	-0.6990154482757188	-0.6290199019767752	-0.21612662211805564
aviculturist	1	1	1	1	1	1	1	2	2	1	2	1	1	-0.18608971179324002	-0.26696037500746045	-0.2451710546406238	-0.23646553398413572	-0.30212060450529604	-0.19066488095117226	-0.14134719822191943	0.09123537427725661	0.1087180467635083	-0.11158058627072631	0.004198093045260642	-0.04259778717964366	-0.07240935352322025
avp	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.30005289505533833	-0.2932538332313233	-0.38307065155774545	-0.456916440814167	-0.6002454022959035	-0.6439805641334896	-0.6468383527433809	-0.6160895075970787	-0.6505803135873768	-0.6063230819343801	-1.0045192011041006	-1.1732088553658984	-1.305563307194149
babbitter	1	1	1	1	1	1	1	2	1	2	1	1	1	-0.17827081068151385	-0.11687263270592271	-0.22032950845653038	-0.07777524245540221	-0.24230202016875282	-0.008579211292579325	-0.20149765844572481	0.06241017672216115	-0.12379410363907706	0.1688858574219667	-0.1273491234687617	-0.47744347123144626	-0.9684637557279135
babysitter	2	2	2	2	2	2	2	2	2	2	2	2	2	0.02294568524874909	0.12074132683338272	0.17930987763812148	0.24138678766614025	0.1763719497081213	0.219053576325283	0.15117364722788862	0.0716123990252252	0.2480689887337938	0.42414157725913293	0.2512110201886452	0.22200347295505474	0.32942367430546937
backbreaker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.15958422017421384	-0.037531313768553176	-0.07919050250186595	-0.03902182494300956	-0.04152064977095718	-0.10067030962380843	-0.1607310499843621	-0.2565097716025658	-0.8274645840448546	-1.0743283045194578	-0.9851439932409438	-1.2107933935468018	-2.1097822237053894
backfiller	1	1	1	1	1	1	1	1	1	1	1	1	2	-0.2693597508960933	-0.26848276593227327	-0.29097408321747475	-0.18162348531244277	-0.2793308849869013	-0.41078153656018845	-0.32783222159057857	-0.5122970944560512	-0.6470140965494107	-0.8120456627595601	-0.6024767681073175	-0.3168376774283216	0.1722881920324693
backwinder	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.23460860156052074	-0.22039361748961472	-0.30043760591127955	-0.33918342744332364	-0.4810810895231409	-0.5093379445232576	-0.5228365049860508	-0.6061939614989034	-0.9407202306542244	-1.046116210401405	-1.130970678740252	-1.2193004774004814	-1.2416537614389407
baggageman	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.403832255934958	-0.44438122330163066	-0.6166731418209168	-0.6718675796408526	-0.45978102568106816	-0.39479212918934825	-0.5296370576170026	-0.5855636374767758	-0.9840568509385279	-1.2467694844590596	-1.8345109475944303	-2.0410098474408054	-1.3763441396339766
baggagemaster	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.38654311037079053	-0.41004017746818466	-0.5688653644779624	-0.5694307972258476	-0.3885329068313981	-0.477997814805722	-0.6879640216303902	-0.8057836814462749	-1.292213421509787	-1.5983590901330635	-1.6357165547953567	-1.5746016060235937	-0.8973838932474766
bailiff	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.50303374370893	-0.4175229012692643	-0.3763282813472089	-0.21080120004718994	-0.3671093986699534	-0.31148649986034116	-0.4122521885238175	-0.3311012857744108	-0.3121903450910915	-0.5096563912674139	-0.470264773302773	-0.3509025991692286	-0.5081023125258393
baker	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.21904174728701653	-0.11264026770469175	-0.21833249605946334	-0.07250377265280877	-0.20016122476868015	-0.07761526905803723	-0.12080014074468312	-0.18936287433754667	-0.36363617674377385	-0.26753955769504856	-0.1496703069611069	-0.04726500189129812	-0.2786305262988481
balancer	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.16788586612963352	-0.2567062742722938	-0.2462151051694616	-0.17531376805602947	-0.3609642038297256	-0.5154683234686421	-0.7646530367695674	-0.8955691335144085	-1.1567889900619193	-1.0790444850439718	-1.4873470927720074	-1.9682206425710684	-1.6013999387255171
baler	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.29562178908486136	-0.2232371849018245	-0.3020058068878375	-0.3784499149551391	-0.4409413817206462	-0.6849491694574733	-0.7948309484627762	-1.037393677035447	-0.95841813206892	-1.1370306587080026	-2.0274588604927626	-2.027269960353857	-1.5871899064970116
ballaster	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.1563232668453098	-0.1983395523266705	-0.23768897753272944	-0.19897366584232745	-0.19666255897136703	-0.07641946447101555	-0.03587787574538742	-0.06548219789187115	-0.2594242123516487	-0.43028838580460493	-1.0902574630251982	-1.5898000482988244	-1.2240848424170132
ballistician	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.28115852224009963	-0.17403491794220638	-0.2324446554163712	-0.27386919106161844	-0.18139802590434123	-0.25797176863865035	-0.3903814720066666	-0.44095473353639286	-0.9245771056055326	-0.8560683611696964	-1.4508383576722053	-1.4834461044605978	-1.1762507624658352
